timestamp,temperature_2m,relative_humidity_2m,cloud_cover,wind_speed_10m,shortwave_radiation,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN
time,continuous,continuous,continuous,continuous,continuous,continuous,continuous
,,,,,,,
2016-05-01 00:00:00,26.6,28,0,8.6,0,0,0
2016-05-01 01:00:00,26.1,27,0,9.5,0,0,0
2016-05-01 02:00:00,25.6,27,0,9.7,0,0,0
2016-05-01 03:00:00,25,28,0,7.6,0,0,0
2016-05-01 04:00:00,24.4,29,0,7.4,0,0,0
2016-05-01 05:00:00,23.6,32,0,7.6,0,26.23,26.23
2016-05-01 06:00:00,23.3,35,0,7.4,35,196.93,196.95
2016-05-01 07:00:00,26.8,31,0,7.4,212,412.85,412.9
2016-05-01 08:00:00,31,24,0,6.5,439,637.78,637.83
2016-05-01 09:00:00,34.7,19,0,7.2,655,820.65,820.7
2016-05-01 10:00:00,37.8,14,0,9,832,947.28,947.28
2016-05-01 11:00:00,39.6,11,0,13.3,954,995.42,995.47
2016-05-01 12:00:00,40.4,11,0,15.6,1006,982.78,983.05
2016-05-01 13:00:00,41,10,0,17.1,992,898.88,898.88
2016-05-01 14:00:00,41.2,10,0,18.2,909,750.33,750.38
2016-05-01 15:00:00,41.2,10,0,18.3,763,551.95,552.05
2016-05-01 16:00:00,40.8,10,0,17.5,569,316.67,326.73
2016-05-01 17:00:00,39.8,11,0,12.7,346,108.15,112.05
2016-05-01 18:00:00,37.3,15,0,8.4,129,4.2,4.47
2016-05-01 19:00:00,34.9,17,0,9.7,7,0,0
2016-05-01 20:00:00,33.2,19,0,9.8,0,0,0
2016-05-01 21:00:00,31.7,21,0,9.9,0,0,0
2016-05-01 22:00:00,30.5,22,0,10,0,0,0
2016-05-01 23:00:00,29.8,22,0,9.2,0,0,0
2016-05-02 00:00:00,29.3,24,0,9.7,0,0,0
2016-05-02 01:00:00,28.8,24,0,10.2,0,0,0
2016-05-02 02:00:00,28.3,24,0,9.8,0,0,0
2016-05-02 03:00:00,27.6,25,0,9.4,0,0,0
2016-05-02 04:00:00,26.3,28,0,10.7,0,0,0
2016-05-02 05:00:00,24.9,32,0,7.2,0,27.45,27.77
2016-05-02 06:00:00,25,32,0,12.2,35,196.68,198.25
2016-05-02 07:00:00,28.6,26,0,10.1,210,417.1,420.08
2016-05-02 08:00:00,32.8,20,0,7.3,434,631.5,631.6
2016-05-02 09:00:00,36.1,17,1,5.8,646,808.12,808.17
2016-05-02 10:00:00,38.8,15,0,4,820,929.15,929.17
2016-05-02 11:00:00,40.7,12,0,0.5,940,969.05,969.17
2016-05-02 12:00:00,41.5,12,0,1.3,996,954.12,954.45
2016-05-02 13:00:00,42.2,11,7,2.2,982,859.53,866.45
2016-05-02 14:00:00,42.5,10,24,2.6,899,708.3,709.35
2016-05-02 15:00:00,42.5,10,18,5.5,743,476.9,513.15
2016-05-02 16:00:00,42.1,10,92,4.4,550,268.3,293.75
2016-05-02 17:00:00,41.4,12,48,3.6,314,88.35,95.75
2016-05-02 18:00:00,37.5,19,61,5.6,90,3.95,4.15
2016-05-02 19:00:00,36,18,66,11.2,3,0,0
2016-05-02 20:00:00,35,17,64,9.8,0,0,0
2016-05-02 21:00:00,33.9,18,91,6.8,0,0,0
2016-05-02 22:00:00,31.6,22,47,10.8,0,0,0
2016-05-02 23:00:00,31.7,23,13,10.7,0,0,0
2016-05-03 00:00:00,31.1,24,61,10.1,0,0,0
2016-05-03 01:00:00,29.6,27,92,8.4,0,0,0
2016-05-03 02:00:00,29.1,28,99,9.5,0,0,0
2016-05-03 03:00:00,28.8,29,96,6.6,0,0,0
2016-05-03 04:00:00,27.7,33,99,8.2,0,0,0
2016-05-03 05:00:00,27.5,35,94,5.7,0,19.5,23.02
2016-05-03 06:00:00,27.7,37,98,8.2,24,115.8,156.35
2016-05-03 07:00:00,29.5,32,96,10.2,112,229.43,345.3
2016-05-03 08:00:00,31.5,26,50,13,217,403.17,542.83
2016-05-03 09:00:00,34.2,22,51,13.6,490,518.5,714.47
2016-05-03 10:00:00,35.5,21,50,14.1,534,592.7,842.5
2016-05-03 11:00:00,37.3,19,60,16,790,531.65,835.12
2016-05-03 12:00:00,37.2,27,77,16.4,826,630.78,830.53
2016-05-03 13:00:00,38,26,77,13.7,849,532.92,755.35
2016-05-03 14:00:00,37.5,26,86,8.3,823,570.58,611.35
2016-05-03 15:00:00,35.8,29,99,3.2,474,436.77,442.12
2016-05-03 16:00:00,36.5,25,99,9.5,300,248.3,252.88
2016-05-03 17:00:00,35.6,28,93,4.6,205,83.3,84.85
2016-05-03 18:00:00,33,35,93,4.1,80,4,4.2
2016-05-03 19:00:00,31.6,40,55,13,4,0,0
2016-05-03 20:00:00,30.7,43,56,15,0,0,0
2016-05-03 21:00:00,29.7,47,31,14.3,0,0,0
2016-05-03 22:00:00,28.6,52,6,11.8,0,0,0
2016-05-03 23:00:00,27.5,57,2,9.7,0,0,0
2016-05-04 00:00:00,27.2,59,0,10.1,0,0,0
2016-05-04 01:00:00,26.7,62,0,10.2,0,0,0
2016-05-04 02:00:00,26.2,65,2,9.2,0,0,0
2016-05-04 03:00:00,25.7,68,29,8.2,0,0,0
2016-05-04 04:00:00,25.3,70,15,8.4,0,0,0
2016-05-04 05:00:00,24.8,73,6,8.7,0,29.02,29.17
2016-05-04 06:00:00,25.2,73,2,11.6,36,193.73,195.23
2016-05-04 07:00:00,27.7,64,3,12.5,205,410.55,414.4
2016-05-04 08:00:00,30.4,55,20,16.8,418,626.03,628.92
2016-05-04 09:00:00,32.9,46,4,19.2,626,805.58,805.92
2016-05-04 10:00:00,35.1,38,4,18.8,799,923.67,927.92
2016-05-04 11:00:00,36.7,32,18,17.1,922,969.72,969.88
2016-05-04 12:00:00,37.6,30,25,15.3,924,892.75,952.83
2016-05-04 13:00:00,38.3,26,37,13.1,923,244.88,867.12
2016-05-04 14:00:00,38.9,22,76,10.9,804,257.08,717.97
2016-05-04 15:00:00,35.1,29,91,8.8,371,110.18,521.65
2016-05-04 16:00:00,34.3,33,94,14.5,427,145.3,303.02
2016-05-04 17:00:00,33.4,34,93,11.8,201,28.58,102.47
2016-05-04 18:00:00,32.6,37,81,8,90,3.55,4.85
2016-05-04 19:00:00,30.9,41,70,8.7,6,0,0
2016-05-04 20:00:00,29.7,45,36,11.3,0,0,0
2016-05-04 21:00:00,29.1,47,12,17.7,0,0,0
2016-05-04 22:00:00,28.5,50,2,20.6,0,0,0
2016-05-04 23:00:00,28.1,52,2,18.5,0,0,0
2016-05-05 00:00:00,26.7,58,0,16.9,0,0,0
2016-05-05 01:00:00,26.3,58,0,14.9,0,0,0
2016-05-05 02:00:00,25.9,58,0,12.7,0,0,0
2016-05-05 03:00:00,25.5,59,32,8,0,0,0
2016-05-05 04:00:00,25.2,59,30,8.8,0,0,0
2016-05-05 05:00:00,24.8,61,41,12,0,14.02,26.3
2016-05-05 06:00:00,25.1,61,54,16.4,37,92.18,168
2016-05-05 07:00:00,27.4,54,15,18.8,207,225.45,371.48
2016-05-05 08:00:00,29.5,49,1,19.2,420,430.33,572.95
2016-05-05 09:00:00,31.5,44,3,20.6,619,604.15,748.9
2016-05-05 10:00:00,33.2,40,10,20.6,789,847.1,872.15
2016-05-05 11:00:00,34.6,36,17,17.3,881,858.4,936.47
2016-05-05 12:00:00,34.2,34,45,12.7,856,831.62,921.75
2016-05-05 13:00:00,34.4,33,43,11.1,820,631.3,841
2016-05-05 14:00:00,34.5,32,42,9.2,744,653.7,693.95
2016-05-05 15:00:00,34.2,33,55,11.9,594,501.52,503.45
2016-05-05 16:00:00,34.2,33,88,9.2,496,273.12,290.77
2016-05-05 17:00:00,33.4,34,91,11.7,306,89.12,99.97
2016-05-05 18:00:00,31.4,39,97,9.1,95,3.55,4.93
2016-05-05 19:00:00,28.7,52,100,9.2,6,0,0
2016-05-05 20:00:00,26.9,61,100,14.1,0,0,0
2016-05-05 21:00:00,26.1,66,100,12.1,0,0,0
2016-05-05 22:00:00,25.5,69,100,9.4,0,0,0
2016-05-05 23:00:00,24.9,72,100,5.9,0,0,0
2016-05-06 00:00:00,24.1,79,100,6.2,0,0,0
2016-05-06 01:00:00,24,80,100,6.5,0,0,0
2016-05-06 02:00:00,23.9,81,100,6.6,0,0,0
2016-05-06 03:00:00,23.8,81,100,2.8,0,0,0
2016-05-06 04:00:00,23.7,81,99,2.5,0,0,0
2016-05-06 05:00:00,23.6,82,100,4.1,0,22.62,27.77
2016-05-06 06:00:00,24.1,80,98,6.8,25,132.5,177.23
2016-05-06 07:00:00,25.8,71,99,8.4,143,287.55,380.3
2016-05-06 08:00:00,28.2,59,99,9.4,309,485.17,588
2016-05-06 09:00:00,30.4,50,99,9.4,501,608.67,756.53
2016-05-06 10:00:00,32.1,45,98,7.8,743,551.75,876.4
2016-05-06 11:00:00,32.8,42,96,4.6,834,779.45,916.53
2016-05-06 12:00:00,33.4,36,94,1.1,781,765.6,899.6
2016-05-06 13:00:00,33.8,34,98,2,675,580.4,818
2016-05-06 14:00:00,34.1,33,98,2.4,616,599.35,670.4
2016-05-06 15:00:00,33.9,33,98,7.4,424,444.25,481.85
2016-05-06 16:00:00,33.8,32,65,6.4,345,249,274.33
2016-05-06 17:00:00,33.6,32,20,3.4,266,87.93,93.93
2016-05-06 18:00:00,32.9,35,16,2.5,122,4.78,4.93
2016-05-06 19:00:00,31.6,39,17,4.1,7,0,0
2016-05-06 20:00:00,30.4,43,25,6.5,0,0,0
2016-05-06 21:00:00,29.4,47,29,6.7,0,0,0
2016-05-06 22:00:00,28.5,51,19,7,0,0,0
2016-05-06 23:00:00,27.8,53,10,7.5,0,0,0
2016-05-07 00:00:00,26.9,53,11,8.1,0,0,0
2016-05-07 01:00:00,26.5,55,11,8,0,0,0
2016-05-07 02:00:00,26,57,3,7.6,0,0,0
2016-05-07 03:00:00,25.5,59,1,7.2,0,0,0
2016-05-07 04:00:00,25.1,60,0,6.8,0,0,0
2016-05-07 05:00:00,24.6,62,0,6.6,0,25.42,26.48
2016-05-07 06:00:00,24.7,65,0,8,39,141.93,162.65
2016-05-07 07:00:00,28,50,0,6.2,208,324.08,353.17
2016-05-07 08:00:00,30.8,41,2,7.7,421,534.12,553.12
2016-05-07 09:00:00,32.9,36,2,7.6,626,721.1,723.85
2016-05-07 10:00:00,34.3,31,34,5.4,795,841.9,842.25
2016-05-07 11:00:00,35.1,28,42,4.6,827,821.28,855.33
2016-05-07 12:00:00,35.3,27,28,4.1,683,780.22,838.8
2016-05-07 13:00:00,35.5,27,23,2.9,618,724.45,754
2016-05-07 14:00:00,35.9,26,42,1.9,652,587.6,610.58
2016-05-07 15:00:00,36,26,40,4.6,568,406.23,427.48
2016-05-07 16:00:00,35.8,25,65,2.2,403,237.15,243.27
2016-05-07 17:00:00,35.5,26,42,3.8,262,74.12,80.35
2016-05-07 18:00:00,34.3,30,54,4.8,92,4,4.57
2016-05-07 19:00:00,32.2,35,63,9.2,8,0,0
2016-05-07 20:00:00,30.7,39,65,11.4,0,0,0
2016-05-07 21:00:00,29.8,42,53,10.6,0,0,0
2016-05-07 22:00:00,28.9,44,25,9.6,0,0,0
2016-05-07 23:00:00,28.2,46,29,9.4,0,0,0
2016-05-08 00:00:00,28.2,48,16,9.7,0,0,0
2016-05-08 01:00:00,27.7,51,10,9.5,0,0,0
2016-05-08 02:00:00,26.9,54,9,9,0,0,0
2016-05-08 03:00:00,26.3,56,4,7.9,0,0,0
2016-05-08 04:00:00,25.8,59,4,7.2,0,0,0
2016-05-08 05:00:00,25.4,61,1,6.6,0,24.35,26.8
2016-05-08 06:00:00,25.6,62,1,9.2,39,146.9,160.93
2016-05-08 07:00:00,27.9,55,4,9,208,343.73,351.7
2016-05-08 08:00:00,30.5,47,8,10.8,424,542.8,553.9
2016-05-08 09:00:00,33,39,7,14,614,723.12,725.7
2016-05-08 10:00:00,35.2,32,1,14.6,799,837.78,840
2016-05-08 11:00:00,36.8,27,12,13.1,913,862.45,862.5
2016-05-08 12:00:00,36.9,31,33,9.7,894,843.7,845.25
2016-05-08 13:00:00,37.2,28,57,7.3,766,751.1,754.12
2016-05-08 14:00:00,37,27,55,6.2,628,608.88,609.03
2016-05-08 15:00:00,35.6,29,69,13.3,368,422.27,429.92
2016-05-08 16:00:00,34.3,35,95,14,286,240.18,244.5
2016-05-08 17:00:00,33.2,39,94,11,174,80.53,81.1
2016-05-08 18:00:00,32.4,42,85,8.4,113,4.82,4.82
2016-05-08 19:00:00,30.6,48,58,11.1,7,0,0
2016-05-08 20:00:00,29.4,51,41,12.1,0,0,0
2016-05-08 21:00:00,28.7,53,35,11.6,0,0,0
2016-05-08 22:00:00,28,55,37,10.5,0,0,0
2016-05-08 23:00:00,27.5,55,40,11.1,0,0,0
2016-05-09 00:00:00,27.9,53,44,11.7,0,0,0
2016-05-09 01:00:00,27.6,52,71,12.4,0,0,0
2016-05-09 02:00:00,27.4,52,85,12,0,0,0
2016-05-09 03:00:00,27,52,89,12,0,0,0
2016-05-09 04:00:00,26.7,53,92,10,0,0,0
2016-05-09 05:00:00,26.2,54,87,9.7,0,25.85,25.38
2016-05-09 06:00:00,26.4,55,29,14.3,39,131.93,150
2016-05-09 07:00:00,28.6,49,22,19.2,210,258.52,328.17
2016-05-09 08:00:00,31,44,29,21.7,424,418.6,524.88
2016-05-09 09:00:00,33.3,38,28,19.9,627,660.95,695.9
2016-05-09 10:00:00,35.4,32,17,17.6,795,784.72,817.8
2016-05-09 11:00:00,37,28,12,16.6,911,707.83,777.25
2016-05-09 12:00:00,37.9,29,13,15.4,953,614.28,767.25
2016-05-09 13:00:00,38.4,28,21,14.3,932,660.53,690.1
2016-05-09 14:00:00,38.8,27,26,12.1,850,534.45,556.33
2016-05-09 15:00:00,38.4,26,73,14.9,660,381.73,385.52
2016-05-09 16:00:00,37,29,98,10.5,406,214.73,217.8
2016-05-09 17:00:00,35.3,32,96,1.8,183,72.5,73.03
2016-05-09 18:00:00,34.4,35,92,7.9,88,4.43,4.6
2016-05-09 19:00:00,32.9,40,92,13,8,0,0
2016-05-09 20:00:00,31.8,44,84,15.2,0,0,0
2016-05-09 21:00:00,30.8,48,90,14.2,0,0,0
2016-05-09 22:00:00,30,50,92,11.4,0,0,0
2016-05-09 23:00:00,29.4,52,69,11,0,0,0
2016-05-10 00:00:00,29,57,15,12.7,0,0,0
2016-05-10 01:00:00,28.5,58,21,12.5,0,0,0
2016-05-10 02:00:00,28,60,11,11.2,0,0,0
2016-05-10 03:00:00,27.5,61,4,9.1,0,0,0
2016-05-10 04:00:00,27,63,0,7.9,0,0,0
2016-05-10 05:00:00,26.6,64,0,8.3,0,24.45,25.67
2016-05-10 06:00:00,27.1,62,15,19.2,42,136.23,146.7
2016-05-10 07:00:00,29.3,54,42,23.4,211,315.38,330.8
2016-05-10 08:00:00,31.9,45,22,14.3,422,499.8,516.38
2016-05-10 09:00:00,34.3,38,8,18.7,625,681.6,688.03
2016-05-10 10:00:00,36,34,0,23,792,777.47,809.85
2016-05-10 11:00:00,37.3,31,0,20.3,908,848.35,875.58
2016-05-10 12:00:00,37.2,33,0,18.8,959,849.97,862.9
2016-05-10 13:00:00,38,31,3,18.1,940,777.05,777.15
2016-05-10 14:00:00,36.2,34,43,15.5,832,632.33,639.85
2016-05-10 15:00:00,36.7,33,82,13.1,541,444.9,456.75
2016-05-10 16:00:00,36.4,33,82,8.7,394,261.62,266.5
2016-05-10 17:00:00,35.8,34,69,8.4,198,89.3,91.8
2016-05-10 18:00:00,34.6,37,49,7.4,108,5.78,5.8
2016-05-10 19:00:00,33,41,12,7.8,8,0,0
2016-05-10 20:00:00,31.7,44,11,8.2,0,0,0
2016-05-10 21:00:00,30.7,47,7,8.7,0,0,0
2016-05-10 22:00:00,29.8,50,7,9.7,0,0,0
2016-05-10 23:00:00,29,53,5,9.8,0,0,0
2016-05-11 00:00:00,28.3,59,22,9.1,0,0,0
2016-05-11 01:00:00,27.8,61,35,9.1,0,0,0
2016-05-11 02:00:00,27.4,63,20,8.9,0,0,0
2016-05-11 03:00:00,27.1,65,47,9.8,0,0,0
2016-05-11 04:00:00,26.7,67,39,13.6,0,0,0
2016-05-11 05:00:00,26.6,68,36,14.3,0,27.1,30.73
2016-05-11 06:00:00,27,67,29,15.3,41,149.95,176.32
2016-05-11 07:00:00,29.5,59,32,15.8,210,315.27,370.92
2016-05-11 08:00:00,31.9,51,39,15.9,393,518,570.72
2016-05-11 09:00:00,34.1,43,25,17.4,621,685,738.2
2016-05-11 10:00:00,35.8,37,0,17.9,786,779.75,853.67
2016-05-11 11:00:00,37,34,0,15,903,912.65,913.25
2016-05-11 12:00:00,35.7,40,4,11.5,948,862.78,900.05
2016-05-11 13:00:00,36,39,16,7.7,935,821.33,821.72
2016-05-11 14:00:00,36.2,38,33,3.2,813,684.28,684.8
2016-05-11 15:00:00,36.1,37,82,4.3,655,503.35,504.02
2016-05-11 16:00:00,36.1,37,84,7.4,473,297.83,300.17
2016-05-11 17:00:00,35.1,39,58,10.4,307,110.12,110.5
2016-05-11 18:00:00,34,42,32,10.8,95,6.7,6.78
2016-05-11 19:00:00,32.6,46,30,10.6,9,0,0
2016-05-11 20:00:00,31.4,50,16,9.4,0,0,0
2016-05-11 21:00:00,30.3,54,9,7.8,0,0,0
2016-05-11 22:00:00,29.3,59,8,6.8,0,0,0
2016-05-11 23:00:00,28.5,62,4,6.2,0,0,0
2016-05-12 00:00:00,27.5,69,5,5,0,0,0
2016-05-12 01:00:00,27,72,2,6.1,0,0,0
2016-05-12 02:00:00,26.5,75,0,6.6,0,0,0
2016-05-12 03:00:00,26,77,0,5.7,0,0,0
2016-05-12 04:00:00,25.7,79,0,6.2,0,0,0
2016-05-12 05:00:00,25.4,80,0,5.6,0,33.25,33.25
2016-05-12 06:00:00,26.1,77,0,5.9,43,182.27,183.73
2016-05-12 07:00:00,28.7,65,0,5.5,212,377.17,380.58
2016-05-12 08:00:00,31.5,53,0,5.4,422,572.88,572.92
2016-05-12 09:00:00,33.8,42,0,4.7,622,734.95,750.65
2016-05-12 10:00:00,35.3,37,0,3.7,789,865.95,866.12
2016-05-12 11:00:00,36.7,33,2,2.3,903,920.3,921
2016-05-12 12:00:00,37.6,32,20,4,952,908.47,909.17
2016-05-12 13:00:00,38.3,30,28,7.5,862,825.17,825.47
2016-05-12 14:00:00,38.9,29,20,9.4,792,683.92,686.38
2016-05-12 15:00:00,39,28,30,11.6,632,496.12,500.35
2016-05-12 16:00:00,38.7,27,94,14.7,448,289.35,292.67
2016-05-12 17:00:00,38.2,28,70,9.4,318,106.72,106.5
2016-05-12 18:00:00,37,30,34,6.1,126,7,6.93
2016-05-12 19:00:00,34.9,35,34,7.2,10,0,0
2016-05-12 20:00:00,33.4,38,39,8.3,0,0,0
2016-05-12 21:00:00,32.2,42,16,6.9,0,0,0
2016-05-12 22:00:00,31.4,43,8,6.3,0,0,0
2016-05-12 23:00:00,30.5,45,6,6.3,0,0,0
2016-05-13 00:00:00,30.2,37,5,7.4,0,0,0
2016-05-13 01:00:00,29.3,39,2,7.3,0,0,0
2016-05-13 02:00:00,28.2,43,1,6.8,0,0,0
2016-05-13 03:00:00,27.9,44,0,6.6,0,0,0
2016-05-13 04:00:00,28.7,41,0,5.6,0,0,0
2016-05-13 05:00:00,28.2,43,0,6.5,0,32.9,34.62
2016-05-13 06:00:00,28.1,45,0,5.9,46,165.12,185.9
2016-05-13 07:00:00,30.6,39,0,4.3,220,360.9,392.38
2016-05-13 08:00:00,33.5,31,0,6.3,433,589,596.7
2016-05-13 09:00:00,35.8,27,0,6.7,634,765.03,765.1
2016-05-13 10:00:00,37.5,24,0,4.7,804,881.4,881.6
2016-05-13 11:00:00,38.7,23,0,1.6,920,942.72,943.2
2016-05-13 12:00:00,39.4,25,4,2.1,970,918.03,930.33
2016-05-13 13:00:00,40.2,24,13,4.8,956,769.8,849.17
2016-05-13 14:00:00,40.7,22,24,8.2,779,696.17,708.42
2016-05-13 15:00:00,41,20,30,7.4,684,518.15,519.38
2016-05-13 16:00:00,40.9,20,87,8.2,547,293.55,312
2016-05-13 17:00:00,40.5,19,65,16.8,320,111.2,116.65
2016-05-13 18:00:00,38.9,21,14,15.3,111,6.4,7.6
2016-05-13 19:00:00,37.3,23,26,10.9,9,0,0
2016-05-13 20:00:00,35.2,27,28,9.6,0,0,0
2016-05-13 21:00:00,33.4,30,26,8.4,0,0,0
2016-05-13 22:00:00,32.7,30,29,6.8,0,0,0
2016-05-13 23:00:00,32,31,16,7.6,0,0,0
2016-05-14 00:00:00,31.2,35,23,6.6,0,0,0
2016-05-14 01:00:00,30.2,37,1,6.5,0,0,0
2016-05-14 02:00:00,29.3,40,0,8.7,0,0,0
2016-05-14 03:00:00,28.3,43,3,8.3,0,0,0
2016-05-14 04:00:00,27.4,45,0,5,0,0,0
2016-05-14 05:00:00,27.8,44,0,5.8,0,37.2,37.5
2016-05-14 06:00:00,27.5,49,0,6.8,48,187.27,188.15
2016-05-14 07:00:00,30.8,39,0,5.1,224,390.42,390.85
2016-05-14 08:00:00,33.9,31,0,6.6,439,597.35,597.5
2016-05-14 09:00:00,36.5,25,0,8.6,643,771.25,771.35
2016-05-14 10:00:00,38.5,22,0,8.8,810,890.12,890.38
2016-05-14 11:00:00,39.9,20,0,7,926,961.83,961.97
2016-05-14 12:00:00,39.6,23,9,3.9,980,935.9,935.9
2016-05-14 13:00:00,40.5,21,25,3.2,939,843.55,843.65
2016-05-14 14:00:00,41,19,10,6,811,676.92,677.22
2016-05-14 15:00:00,41.2,18,6,8.6,672,484.58,495.05
2016-05-14 16:00:00,41.1,18,52,8.8,558,291.48,305.02
2016-05-14 17:00:00,40.5,18,21,7,347,113.53,116.47
2016-05-14 18:00:00,39.1,22,11,5.4,140,7.43,8
2016-05-14 19:00:00,37.4,25,23,6.6,11,0,0
2016-05-14 20:00:00,35.7,28,11,8.3,0,0,0
2016-05-14 21:00:00,34.2,31,10,7.4,0,0,0
2016-05-14 22:00:00,33.4,33,0,9.4,0,0,0
2016-05-14 23:00:00,32.7,34,0,6.9,0,0,0
2016-05-15 00:00:00,31.7,38,0,5.2,0,0,0
2016-05-15 01:00:00,29.4,44,0,6.9,0,0,0
2016-05-15 02:00:00,28.7,46,0,6.8,0,0,0
2016-05-15 03:00:00,27.8,49,0,4.6,0,0,0
2016-05-15 04:00:00,27.2,51,0,6.5,0,0,0
2016-05-15 05:00:00,26.6,52,0,6,0,38.03,38.4
2016-05-15 06:00:00,27.1,51,0,8.6,49,196.98,199.23
2016-05-15 07:00:00,31.2,38,0,5.8,225,403.67,404.8
2016-05-15 08:00:00,35,27,0,6.9,441,612.92,613.6
2016-05-15 09:00:00,37.9,20,0,8,645,784.55,784.75
2016-05-15 10:00:00,39.7,17,1,7.7,813,900.92,901.03
2016-05-15 11:00:00,40.9,16,1,7.2,929,936.17,938.17
2016-05-15 12:00:00,41.3,16,36,7.3,975,908.35,921.2
2016-05-15 13:00:00,41.8,15,6,7.1,924,759.05,838.17
2016-05-15 14:00:00,42.3,14,27,8.4,876,660.42,695.97
2016-05-15 15:00:00,42.1,14,84,9,698,504.08,504.27
2016-05-15 16:00:00,41.6,14,82,12.5,510,287.95,301.35
2016-05-15 17:00:00,40,16,26,12.4,222,110.25,112.7
2016-05-15 18:00:00,38.7,20,9,3.1,120,7.18,8.1
2016-05-15 19:00:00,36.7,23,4,6.1,12,0,0
2016-05-15 20:00:00,34.8,27,0,7.1,0,0,0
2016-05-15 21:00:00,33.1,30,0,7.5,0,0,0
2016-05-15 22:00:00,31.7,32,0,6.8,0,0,0
2016-05-15 23:00:00,30.7,34,0,8.4,0,0,0
2016-05-16 00:00:00,29.8,41,0,8.4,0,0,0
2016-05-16 01:00:00,29.2,42,0,7.9,0,0,0
2016-05-16 02:00:00,28.6,42,0,7.8,0,0,0
2016-05-16 03:00:00,28,42,0,7.6,0,0,0
2016-05-16 04:00:00,27.3,43,0,7.9,0,0,0
2016-05-16 05:00:00,26.6,44,0,7.4,0,40.75,41.2
2016-05-16 06:00:00,26.9,43,0,9.2,51,204.27,206.2
2016-05-16 07:00:00,31,32,0,8.2,233,409.27,411.95
2016-05-16 08:00:00,35,22,0,8.6,452,613.62,616.12
2016-05-16 09:00:00,37.7,17,0,9.4,659,784.95,786.5
2016-05-16 10:00:00,39.4,15,0,9.1,828,903.12,903.3
2016-05-16 11:00:00,40.6,14,0,9.3,944,973.38,973.38
2016-05-16 12:00:00,41.8,14,16,11.7,991,957.15,957.15
2016-05-16 13:00:00,42.4,13,15,13.6,889,871.28,871.62
2016-05-16 14:00:00,42.7,13,9,15.6,855,721.75,721.85
2016-05-16 15:00:00,42.7,13,51,17.6,744,527.88,528.22
2016-05-16 16:00:00,42.3,13,19,15.8,550,310.23,321.73
2016-05-16 17:00:00,41.7,12,71,16.4,292,114.8,123.57
2016-05-16 18:00:00,39.6,15,46,9,96,7.97,8.95
2016-05-16 19:00:00,37.3,17,31,7.8,10,0,0
2016-05-16 20:00:00,35.9,19,47,8,0,0,0
2016-05-16 21:00:00,34.4,21,0,8.4,0,0,0
2016-05-16 22:00:00,33,23,0,8.6,0,0,0
2016-05-16 23:00:00,31.8,26,0,7.7,0,0,0
2016-05-17 00:00:00,30.8,26,0,9.3,0,0,0
2016-05-17 01:00:00,29.5,29,0,7.2,0,0,0
2016-05-17 02:00:00,28.2,32,0,7.1,0,0,0
2016-05-17 03:00:00,27.3,34,31,6.2,0,0,0
2016-05-17 04:00:00,26.8,36,2,6.3,0,0,0
2016-05-17 05:00:00,26.3,36,0,7.3,0,41.03,42.95
2016-05-17 06:00:00,26.7,38,0,9.6,52,210.65,218.45
2016-05-17 07:00:00,30.9,29,0,6.9,234,438.6,438.98
2016-05-17 08:00:00,35,22,0,8.6,454,649.12,650.28
2016-05-17 09:00:00,38.1,17,0,10.5,661,824.33,824.83
2016-05-17 10:00:00,39.9,14,0,11.2,830,945.9,945.9
2016-05-17 11:00:00,40.9,13,0,12.3,947,1011.4,1011.53
2016-05-17 12:00:00,41.7,15,0,13,993,998.95,999.17
2016-05-17 13:00:00,42.4,13,0,14,979,920.12,920.17
2016-05-17 14:00:00,42.7,13,0,15.5,899,780,780.05
2016-05-17 15:00:00,42.7,12,0,17.6,759,590.33,591.17
2016-05-17 16:00:00,42.4,12,0,18.9,572,369.42,371.08
2016-05-17 17:00:00,41.6,12,0,17.7,358,149.48,150.7
2016-05-17 18:00:00,39.6,15,0,10,148,10.57,10.52
2016-05-17 19:00:00,37.2,17,0,8.7,13,0,0
2016-05-17 20:00:00,35.3,19,0,8.9,0,0,0
2016-05-17 21:00:00,33.7,21,0,8.9,0,0,0
2016-05-17 22:00:00,32.4,23,0,9.2,0,0,0
2016-05-17 23:00:00,31.4,24,0,9.4,0,0,0
2016-05-18 00:00:00,30.6,24,0,8.4,0,0,0
2016-05-18 01:00:00,29.7,26,0,10.2,0,0,0
2016-05-18 02:00:00,28.5,29,0,9.3,0,0,0
2016-05-18 03:00:00,27.3,32,0,4.5,0,0,0
2016-05-18 04:00:00,26.4,34,0,5.8,0,0,0
2016-05-18 05:00:00,25.6,37,0,6.5,0,47.2,48.4
2016-05-18 06:00:00,26,41,0,8,53,232.18,236.32
2016-05-18 07:00:00,30.7,31,0,5,235,456.1,459.65
2016-05-18 08:00:00,34.3,23,0,2.9,454,667.33,669.33
2016-05-18 09:00:00,37.1,19,0,2.2,660,839.97,840.67
2016-05-18 10:00:00,39.3,17,0,1.4,829,958.05,958.05
2016-05-18 11:00:00,41.2,14,0,2.4,944,1011.22,1011.3
2016-05-18 12:00:00,41.9,14,0,5.2,994,997.25,997.25
2016-05-18 13:00:00,42.8,13,0,7.6,980,913.72,914.12
